species,Longitude,Latitude
Carya ovata,-84.422636,37.85954
Carya ovata,-90.301468,37.870356
Carya ovata,-93.320194,37.88026
Carya ovata,-88.3882,37.8835
Carya ovata,-87.548338,37.886299
Carya ovata,-84.385972,37.892825
Carya ovata,-84.268333,37.90056
Carya ovata,-95.416222,37.915302
Carya ovata,-85.656355,37.915721
Carya ovata,-88.774222,37.917655
Carya ovata,-84.71815,37.919081
Carya ovata,-91.9775,37.926111
Carya ovata,-89.49453,37.939727
Carya ovata,-78.924647,37.947031
Carya ovata,-91.176314,37.947657
Carya ovata,-87.680629,37.960091
Carya ovata,-91.777806,37.962713
Carya ovata,-85.968844,37.965603
Carya ovata,-89.053751,37.968626
Carya ovata,-79.866901,37.978352
Carya ovata,-81.210197,37.978819
Carya ovata,-80.391634,37.979043
Carya ovata,-98,38
Carya ovata,-77.919268,38.016369
Carya ovata,-89.610007,38.017028
Carya ovata,-79.949212,38.025775
Carya ovata,-90.062456,38.028652
Carya ovata,-95.17497,38.02993
Carya ovata,-85.667653,38.036481
Carya ovata,-78.474273,38.047882
Carya ovata,-84.54,38.05
Carya ovata,-78.707505,38.060131
Carya ovata,-94.71986,38.06732
Carya ovata,-85.886338,38.068567
Carya ovata,-90.4,38.07
Carya ovata,-83.354697,38.088678
Carya ovata,-85.759932,38.089629
Carya ovata,-85.635593,38.093018
Carya ovata,-85.545342,38.093361
Carya ovata,-86.99753,38.107276
Carya ovata,-90.675,38.125
Carya ovata,-83.23225,38.127617
Carya ovata,-94.873492,38.135123
Carya ovata,-85.819517,38.136078
Carya ovata,-86.469298,38.141528
Carya ovata,-85.593192,38.158961
Carya ovata,-85.77983,38.16417
Carya ovata,-90.7,38.166667
Carya ovata,-85.483322,38.173332
Carya ovata,-78.285378,38.178125
Carya ovata,-86.65,38.1971
Carya ovata,-85.533522,38.198472
Carya ovata,-79.245115,38.200456
Carya ovata,-90.539706,38.204022
Carya ovata,-78.478031,38.21216
Carya ovata,-94.81357,38.2153
Carya ovata,-85.47761,38.215776
Carya ovata,-85.714209,38.219386
Carya ovata,-85.221015,38.231829
Carya ovata,-94.949997,38.233334
