species,Longitude,Latitude
Carya glabra,-82.149737,34.806384
Carya glabra,-86.589967,34.808081
Carya glabra,-92.348085,34.81258
Carya glabra,-85.441728,34.814117
Carya glabra,-79.01065,34.825082
Carya glabra,-83.581074,34.849738
Carya glabra,-81.850175,34.853879
Carya glabra,-79.936726,34.860675
Carya glabra,-83.17743,34.870469
Carya glabra,-82.912962,34.871642
Carya glabra,-92.321907,34.878683
Carya glabra,-80.082955,34.88274
Carya glabra,-81.039993,34.886382
Carya glabra,-82.71711,34.892244
Carya glabra,-85.201134,34.903216
Carya glabra,-87.798875,34.909697
Carya glabra,-82.433072,34.916695
Carya glabra,-88.586604,34.920212
Carya glabra,-80.081658,34.926175
Carya glabra,-90.789834,34.935616
Carya glabra,-80.699408,34.939782
Carya glabra,-84.067873,34.949749
Carya glabra,-83.831505,34.954242
Carya glabra,-80.094954,34.963018
Carya glabra,-94.041664,34.964443
Carya glabra,-85.373725,34.966472
Carya glabra,-82.403386,34.967082
Carya glabra,-81.028722,34.969087
Carya glabra,-80.801681,34.970871
Carya glabra,-90.1352,34.9748
Carya glabra,-88.26222,34.97889
Carya glabra,-88.59056,34.98694
Carya glabra,-85.271575,34.991828
Carya glabra,-80.162864,34.993672
Carya glabra,-82.765167,34.997067
Carya glabra,-85.141498,34.998411
Carya glabra,-85.39443,34.998538
Carya glabra,-81.178474,35.017712
Carya glabra,-90.816764,35.026706
Carya glabra,-85.593347,35.036733
Carya glabra,-87.144197,35.037815
Carya glabra,-84.150654,35.038142
Carya glabra,-83.422955,35.042484
Carya glabra,-92.695108,35.04588
Carya glabra,-83.740945,35.047292
Carya glabra,-82.6932,35.05
Carya glabra,-86.534004,35.063901
Carya glabra,-92.862585,35.071059
Carya glabra,-83.155544,35.073507
Carya glabra,-81.611549,35.076021
Carya glabra,-90.814205,35.082402
Carya glabra,-80.754282,35.10449
Carya glabra,-88.257948,35.11034
Carya glabra,-83.472329,35.111429
Carya glabra,-85.173378,35.111672
Carya glabra,-80.61967,35.120979
Carya glabra,-85.812973,35.1251
Carya glabra,-92.83907,35.127991
Carya glabra,-80.413573,35.130973
Carya glabra,-83.550177,35.132821
Carya glabra,-83.097987,35.134156
Carya glabra,-90.809907,35.135783
Carya glabra,-80.828195,35.138447
Carya glabra,-88.331955,35.139439
Carya glabra,-90.326461,35.146397
Carya glabra,-82.2755,35.148
Carya glabra,-84.797163,35.155347
Carya glabra,-85.308638,35.157177
Carya glabra,-93.6333,35.1667
Carya glabra,-83.174995,35.175192
Carya glabra,-84.844221,35.175463
Carya glabra,-83.467684,35.192528
Carya glabra,-84.879991,35.19976
Carya glabra,-82.604744,35.206553
Carya glabra,-85.918238,35.217586
Carya glabra,-85.216285,35.226792
Carya glabra,-93.255727,35.22885
Carya glabra,-79.80428,35.243005
Carya glabra,-87.333305,35.246453
Carya glabra,-81.3718,35.248711
Carya glabra,-80.660239,35.253883
Carya glabra,-89.784874,35.255489
Carya glabra,-82.673477,35.305298
Carya glabra,-85.083891,35.30946
Carya glabra,-87.756902,35.309879
Carya glabra,-80.80874,35.342289
Carya glabra,-85.023143,35.353385
Carya glabra,-92.273246,35.353824
Carya glabra,-80.074025,35.373705
Carya glabra,-77.953302,35.380064
Carya glabra,-78.752519,35.390211
Carya glabra,-88.761138,35.394798
Carya glabra,-80.871883,35.399186
Carya glabra,-80.645247,35.406842
Carya glabra,-93.08166,35.414286
Carya glabra,-82.392593,35.426123
Carya glabra,-82.253149,35.43106
Carya glabra,-80.008456,35.443697
Carya glabra,-84.155887,35.457499
Carya glabra,-82.361008,35.46135
Carya glabra,-78.906964,35.461547
Carya glabra,-86.046557,35.46511
Carya glabra,-86.115158,35.481138
Carya glabra,-93.172325,35.483353
Carya glabra,-80.83,35.49
Carya glabra,-79.181092,35.507311
Carya glabra,-82.507753,35.510628
