Id,Scientific,Longitude,Latitude,LocalityNa,Source
1846538869,Carya aquatica,-92.014946,31.58629,"Gumbo soil along paved road just north east of U. S. 84 at Catahoula Parish line.Louisiana,US",GBIF
176908217,Carya aquatica,-91.584508,33.580397,"Seven Devils Swamp, ca 15 mi E of MonticelloArkansas,US",GBIF
1699898375,Carya aquatica,-82.1333,27.85,"Alafia River State Park, Just N of boat launch at Thatcher Road bridge; AR022B 16.Florida,US",GBIF
1571122238,Carya aquatica,-80.57917,33.798737,"South Carolina,US",GBIF
1563150332,Carya aquatica,-90.1147,29.7869,"Jean Lafitte National Historic Park and Preserve; Forest west of Plantation Trail and east of Environmental Education Complex.Louisiana,US",GBIF
1563146820,Carya aquatica,-89.7566,30.99948,"private property; ca. 1.1 mi N of LA 438 and ca. 0.2 miles S of the Mississippi-Louisiana state boundary; 3.8 airmiles NE of the town of AngieLouisiana,US",GBIF
1503308999,Carya aquatica,-83.8,30.65,"Banks of Aucilla River, E of Newport.Florida,US",GBIF
1503301106,Carya aquatica,-81.25,26.7833,"La Belle, Caloosahatchee River, N bank, E of the bridge off FL 29.Florida,US",GBIF
1503295745,Carya aquatica,-81.8017,27.7523,"Ft. Meade.Florida,US",GBIF
1503291136,Carya aquatica,-80.6081,28.0836,"3 mi. W of Melbourne.Florida,US",GBIF
1503287106,Carya aquatica,-82.6315,29.1022,"Along US 19, ca. 1 mi. NW of Lebanon Station. T15S, R16E.Florida,US",GBIF
1503264875,Carya aquatica,-81.8167,27.9167,"Paynes Creek Historic State Park, Near bank of Peace River. T33S, R25E, Sec. 10, SW¼ of NE¼ of SW¼.Florida,US",GBIF
1503260033,Carya aquatica,-81.1406,29.415,"Bulow Creek State Park, Ca. 1.5 km N of the junction Old Dixie Highway and Walter Boardman Lane.Florida,US",GBIF
1503259156,Carya aquatica,-82,27.0333,"Deep Creek Preserve, Ca. 900 ha on W side of Peace River, ca. 4.5 km NE of junction I-75 and Kings Highway (C-769).Florida,US",GBIF
1503255472,Carya aquatica,-82.35,27.9167,"Hillsborough River State Park, Model Dairy; S of the Wetlands Restoration Trail. T27S, R21E, Sec. 17.Florida,US",GBIF
1503252863,Carya aquatica,-82.9565,30.3891,"Suwannee River, nature trail at the Advent Christian Center, Dowling Park. T3S, R11E, Sec. 5, NE¼.Florida,US",GBIF
1503251592,Carya aquatica,-82.6661,28.1281,"Brooker Creek Preserve, Tarpon Springs; ca. 150 yds. N of the Channel A of Brooker Creek and ca. 400 yds. E of Lora Lane.Florida,US",GBIF
1503251540,Carya aquatica,-85.0136,30.4746,"Nettle Ridge; Parish Lake.Florida,US",GBIF
1503238565,Carya aquatica,-81.2833,28.45,"Pine Island State Preserve, E side of St. Johns River, 0.25 mi. W of Orange City Hill; 3 mi. W of US 17 and FL 15. T18S, R30E, Sec. 19.Florida,US",GBIF
1503248457,Carya aquatica,-84.9833,29.7256,"Apalachicola National Forest, Apalachicola Wildlife Management Area.Florida,US",GBIF
1503223129,Carya aquatica,-81.3894,30.3533,"Jacksonville, Riverside Drive, between I-95 and Acousta Bridge, N roughly 6-8 blocks, McCoys Creek area.Florida,US",GBIF
1503215419,Carya aquatica,-81.5209,29.1686,"Zinder Point, on W end of Hitchens Island, SE shore of Lake George; ca. 4 mi. NW of Volusia. T14S, R27E, Sec. 11.Florida,US",GBIF
1503211601,Carya aquatica,-81.424,28.7928,"At mouth of Wekiva River.Florida,US",GBIF
1503210840,Carya aquatica,-80.0942,26.9342,"Reese Ranch Groves, 8900 Indiantown Road, 1 mi. W of the Turnpike, near Jupiter. T41S, R42E, Sec. 5.Florida,US",GBIF
1503205486,Carya aquatica,-87.0311,30.5988,"At the NE edge of Bagdad, E of FL 191, along Main Street.Florida,US",GBIF
1503197445,Carya aquatica,-80.95,28.8,"1.6-2.4 mi. W of Oak Hill (junction US 1) on the Maytown Road (West Halifax Avenue). T19S, R34E, John Low Grant, NE.Florida,US",GBIF
1457826109,Carya aquatica,-82.73075,29.853556,"Florida,US",GBIF
1457783496,Carya aquatica,-82.014633,29.188,"Florida,US",GBIF
1456401978,Carya aquatica,-81.1631,32.1481,"Along Rt. 25, near Port Wentworth.Georgia,US",GBIF
