species,Longitude,Latitude
Carya illinoinensis,-99.925995,29.746313
Carya illinoinensis,-95.079651,29.747394
Carya illinoinensis,-98.85498,29.747996
Carya illinoinensis,-95.50614,29.748773
Carya illinoinensis,-95.39314,29.752717
Carya illinoinensis,-95.70513,29.753064
Carya illinoinensis,-96.087087,29.753767
Carya illinoinensis,-98.128638,29.757046
Carya illinoinensis,-93.602327,29.757692
Carya illinoinensis,-99.563478,29.760217
Carya illinoinensis,-95.573488,29.765259
Carya illinoinensis,-98.440949,29.765458
Carya illinoinensis,-95.039275,29.766298
Carya illinoinensis,-95.45251,29.767111
Carya illinoinensis,-96.037537,29.771393
Carya illinoinensis,-90.080285,29.772254
Carya illinoinensis,-95.248465,29.778578
Carya illinoinensis,-99.435314,29.779204
Carya illinoinensis,-98.709202,29.779525
Carya illinoinensis,-95.512038,29.780708
Carya illinoinensis,-98.326286,29.781506
Carya illinoinensis,-98.089421,29.78186
Carya illinoinensis,-95.400081,29.785473
Carya illinoinensis,-95.6236,29.78583
Carya illinoinensis,-95.996825,29.790212
Carya illinoinensis,-99.034875,29.790603
Carya illinoinensis,-94.954904,29.793601
Carya illinoinensis,-90.1226,29.7939
Carya illinoinensis,-98.734712,29.807509
Carya illinoinensis,-96.09603,29.807797
Carya illinoinensis,-97.666445,29.808122
Carya illinoinensis,-95.537609,29.815784
Carya illinoinensis,-99.57679,29.816298
Carya illinoinensis,-95.451271,29.817209
Carya illinoinensis,-95.634549,29.822625
Carya illinoinensis,-95.352703,29.830641
Carya illinoinensis,-94.763088,29.831316
Carya illinoinensis,-94.608722,29.837573
Carya illinoinensis,-97.848618,29.843843
Carya illinoinensis,-95.421641,29.846618
Carya illinoinensis,-98.366667,29.85
Carya illinoinensis,-97.696221,29.851743
Carya illinoinensis,-98.175745,29.861752
Carya illinoinensis,-94.843556,29.865361
Carya illinoinensis,-97.964547,29.865847
Carya illinoinensis,-98.477587,29.869203
Carya illinoinensis,-98.581925,29.87103
Carya illinoinensis,-100.992048,29.873095
Carya illinoinensis,-95.48662,29.87415
Carya illinoinensis,-94.717078,29.874812
Carya illinoinensis,-95.610385,29.876536
Carya illinoinensis,-89.956632,29.877402
Carya illinoinensis,-97.671841,29.886808
Carya illinoinensis,-97.929942,29.892266
Carya illinoinensis,-99.105199,29.892988
Carya illinoinensis,-98.642447,29.899513
Carya illinoinensis,-96.89,29.9
Carya illinoinensis,-96.675788,29.904138
Carya illinoinensis,-96.576874,29.918843
Carya illinoinensis,-95.480259,29.92165
Carya illinoinensis,-90.098486,29.925051
Carya illinoinensis,-95.933595,29.931602
Carya illinoinensis,-97.903677,29.942487
Carya illinoinensis,-90.35167,29.94278
Carya illinoinensis,-97.496667,29.943611
Carya illinoinensis,-89.9888,29.9445
Carya illinoinensis,-98.929717,29.945717
Carya illinoinensis,-99.092766,29.948214
Carya illinoinensis,-98.800564,29.953001
Carya illinoinensis,-93.937212,29.953362
Carya illinoinensis,-94.030326,29.955007
Carya illinoinensis,-96.456158,29.956812
Carya illinoinensis,-90.093128,29.961315
Carya illinoinensis,-95.60978,29.96228
Carya illinoinensis,-96.067549,29.967732
Carya illinoinensis,-95.698376,29.970275
Carya illinoinensis,-90.176986,29.971933
Carya illinoinensis,-98.834312,29.972642
Carya illinoinensis,-97.089766,29.976093
Carya illinoinensis,-96.722487,29.985622
Carya illinoinensis,-98.404035,29.985743
Carya illinoinensis,-95.570588,29.987118
Carya illinoinensis,-98.905034,29.987343
Carya illinoinensis,-92.286293,29.992136
Carya illinoinensis,-98.109321,29.996705
Carya illinoinensis,-97.152902,30.006177
Carya illinoinensis,-95.51342,30.006961
Carya illinoinensis,-90.719532,30.011038
Carya illinoinensis,-97.938258,30.013428
Carya illinoinensis,-100.209507,30.01539
Carya illinoinensis,-100.92482,30.01687
Carya illinoinensis,-99.130735,30.02361
Carya illinoinensis,-97.744424,30.027218
Carya illinoinensis,-98.69113,30.027583
Carya illinoinensis,-98.121964,30.030258
Carya illinoinensis,-89.96381,30.031368
Carya illinoinensis,-101.172489,30.032482
Carya illinoinensis,-95.38855,30.03456
Carya illinoinensis,-95.469315,30.035307
Carya illinoinensis,-96.004678,30.042439
Carya illinoinensis,-97.159928,30.045455
Carya illinoinensis,-99.14873,30.049698
Carya illinoinensis,-90.702331,30.052996
Carya illinoinensis,-99.338875,30.054
Carya illinoinensis,-103.503847,30.05715
Carya illinoinensis,-94.07,30.06
Carya illinoinensis,-99.48968,30.06059
Carya illinoinensis,-98.864122,30.066233
Carya illinoinensis,-90.48,30.06639
Carya illinoinensis,-95.505402,30.068433
Carya illinoinensis,-95.738425,30.068742
Carya illinoinensis,-99.228122,30.069464
Carya illinoinensis,-97.294511,30.070905
Carya illinoinensis,-97.772118,30.071006
Carya illinoinensis,-94.779762,30.081047
Carya illinoinensis,-98.013551,30.085062
